covariance,truth_case,basis,actual_regions,effective_regions,wall_seconds,timing_scope,accepted_moves,initial_temperature,training_dfs,all_rows_dfs,native_dfs,pooled_compression,mhd_compression,tac_compression,holdout_compression,known_baseline_holdout_emissions_rmse,known_baseline_holdout_total_rmse,joint_holdout_emissions_rmse,joint_holdout_boundary_rmse,joint_holdout_total_rmse,joint_training_total_rmse
training_percentile_floor,smooth,existing_quadtree,31,31,0.09974825009703636,quadtree threshold optimization only; coarse proxy construction excluded,,,0.1773015897130031,0.20206994855605984,2.244315279775404,0.11274921702401308,0.06363322633205137,0.13001150267593597,0.07949689669265392,6.635144851965157,6.635144851965141,7.105825099536867,42.04453494592827,48.80753668592413,4.664381359357171
training_percentile_floor,null,dyadic_sls_p50,31,31,1.69261575024575,"Gaussian model rebuild, greedy initializer, pilot, and SLS",714,0.003279942809270774,0.25809590435158336,0.29752043604800943,2.244315279775404,0.16415505312123535,0.10010789749937188,0.18666503978671223,0.1190777684500558,0.06351100398021296,0.06351100398019924,0.046125403343567684,0.0,0.046125403343644025,2.8683603780443065
training_percentile_floor,model_draw,dyadic_sls_p50,31,31,1.69261575024575,"Gaussian model rebuild, greedy initializer, pilot, and SLS",714,0.003279942809270774,0.25809590435158336,0.29752043604800943,2.244315279775404,0.16415505312123535,0.10010789749937188,0.18666503978671223,0.1190777684500558,1.2835195047680317,1.283519504768004,1.2563626833809853,41.07293535322934,42.12310778911612,2.5824352760656843
training_percentile_floor,smooth,dyadic_sls_p50,31,31,1.69261575024575,"Gaussian model rebuild, greedy initializer, pilot, and SLS",714,0.003279942809270774,0.25809590435158336,0.29752043604800943,2.244315279775404,0.16415505312123535,0.10010789749937188,0.18666503978671223,0.1190777684500558,6.51297688185829,6.512976881858296,7.087326471402345,42.04453494592827,48.796758917286844,4.617187565386743
training_percentile_floor,null,dyadic_sls_p10,31,31,1.682020875159651,"Gaussian model rebuild, greedy initializer, pilot, and SLS",620,0.0009873611696528876,0.25809590435158336,0.29752043604800943,2.244315279775404,0.16415505312123535,0.10010789749937188,0.18666503978671223,0.1190777684500558,0.06351100398021296,0.06351100398019924,0.046125403343567684,0.0,0.046125403343644025,2.8683603780443065
training_percentile_floor,model_draw,dyadic_sls_p10,31,31,1.682020875159651,"Gaussian model rebuild, greedy initializer, pilot, and SLS",620,0.0009873611696528876,0.25809590435158336,0.29752043604800943,2.244315279775404,0.16415505312123535,0.10010789749937188,0.18666503978671223,0.1190777684500558,1.2835195047680317,1.283519504768004,1.2563626833809853,41.07293535322934,42.12310778911612,2.5824352760656843
training_percentile_floor,smooth,dyadic_sls_p10,31,31,1.682020875159651,"Gaussian model rebuild, greedy initializer, pilot, and SLS",620,0.0009873611696528876,0.25809590435158336,0.29752043604800943,2.244315279775404,0.16415505312123535,0.10010789749937188,0.18666503978671223,0.1190777684500558,6.51297688185829,6.512976881858296,7.087326471402345,42.04453494592827,48.796758917286844,4.617187565386743
training_percentile_floor,null,native_no_reduction,110758,110758,0.0,reference calculation included in shared Gaussian model,,,,2.244315279775404,2.244315279775404,1.0,1.0,1.0,1.0,0.4131984814945957,0.4131984814945746,0.3244532704290827,0.0,0.3244532704290945,2.7756663834387894
training_percentile_floor,model_draw,native_no_reduction,110758,110758,0.0,reference calculation included in shared Gaussian model,,,,2.244315279775404,2.244315279775404,1.0,1.0,1.0,1.0,0.8686591503794397,0.8686591503794611,0.9508233312348688,41.07293535322934,41.806360540497984,2.586583228161062
training_percentile_floor,smooth,native_no_reduction,110758,110758,0.0,reference calculation included in shared Gaussian model,,,,2.244315279775404,2.244315279775404,1.0,1.0,1.0,1.0,5.7387164543314295,5.738716454331435,7.214058821894312,42.04453494592827,48.960080794497316,3.9154282007487624
